mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.0239552021026611,0.0013366715735894,0.0032395362854003,0.0003541120837129,10.0,,0.1,poly,"{'C': 10, 'class_weight': None, 'gamma': 0.1, 'kernel': 'poly'}",0.3486111111111111,0.3685185185185185,0.387037037037037,0.3689814814814815,0.3875,0.3721296296296296,0.0143843717586703,80,Binary,Raw
0.0254389286041259,0.0018106582203786,0.003352403640747,0.0002678907481755,10.0,,0.1,rbf,"{'C': 10, 'class_weight': None, 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,28,Binary,Raw
0.0243050098419189,0.0014575902734199,0.0033178806304931,0.0002868150495323,10.0,,0.1,sigmoid,"{'C': 10, 'class_weight': None, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.5277777777777778,0.6333333333333333,0.6296296296296297,0.4962962962962963,0.4884259259259259,0.5550925925925927,0.0637572449418799,13,Binary,Raw
0.0245094299316406,0.001390613988906,0.0030090808868408,0.0002645903179366,10.0,,1.0,poly,"{'C': 10, 'class_weight': None, 'gamma': 1.0, 'kernel': 'poly'}",0.35,0.3379629629629629,0.3689814814814815,0.3412037037037037,0.3875,0.3571296296296296,0.0186260765332723,89,Binary,Raw
0.0255407810211181,0.0018543245063547,0.0032562732696533,0.0003202905430565,10.0,,1.0,rbf,"{'C': 10, 'class_weight': None, 'gamma': 1.0, 'kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,28,Binary,Raw
0.0243981838226318,0.0012919785602345,0.0037553787231445,0.0002658273883432,10.0,,1.0,sigmoid,"{'C': 10, 'class_weight': None, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.6305555555555555,0.4851851851851851,0.4884259259259259,0.4962962962962963,0.4884259259259259,0.5177777777777778,0.0565077352462579,22,Binary,Raw
0.0243335723876953,0.0014236273951655,0.0033536434173583,0.0003214578666325,10.0,balanced,scale,poly,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'poly'}",0.3652777777777777,0.4097222222222222,0.4185185185185185,0.4111111111111111,0.412962962962963,0.4035185185185185,0.0193529593870559,70,Binary,Raw
0.0253020763397216,0.0008224419461273,0.0027975559234619,0.0003031454646724,10.0,balanced,scale,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'rbf'}",0.9986111111111112,1.0,0.9972222222222222,0.9958333333333332,0.9972222222222222,0.9977777777777778,0.0014163943093313,1,Binary,Raw
0.0251795291900634,0.0008860695875943,0.003396463394165,0.0002942608581198,10.0,balanced,scale,sigmoid,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.4300925925925926,0.4398148148148148,0.4143518518518518,0.4564814814814815,0.4435185185185185,0.4368518518518519,0.0140746832226849,67,Binary,Raw
0.0246612071990966,0.0014303251033812,0.0030664443969726,0.0003104721706874,10.0,balanced,auto,poly,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'poly'}",0.3768518518518518,0.3893518518518518,0.387037037037037,0.3550925925925926,0.3787037037037037,0.3774074074074074,0.0121271555294128,72,Binary,Raw
0.0255251884460449,0.00174296734522,0.0030606269836425,0.0002634445422243,10.0,balanced,auto,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,28,Binary,Raw
0.0252924919128417,0.0007962843408129,0.0030119895935058,0.0001640805876599,10.0,balanced,auto,sigmoid,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4842592592592593,0.4398148148148147,0.4578703703703703,0.4805555555555555,0.462962962962963,0.4650925925925926,0.0161376962437291,64,Binary,Raw
0.0243287563323974,0.0014980212479721,0.0031659126281738,0.0003011915931432,10.0,balanced,0.1,poly,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'poly'}",0.3486111111111111,0.3685185185185185,0.387037037037037,0.3689814814814815,0.3875,0.3721296296296296,0.0143843717586703,80,Binary,Raw
0.0258465766906738,0.0021480636896312,0.0031207561492919,0.0002140891894449,10.0,balanced,0.1,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,28,Binary,Raw
0.0243977546691894,0.0007926942782406,0.0035422801971435,0.0003125780359614,10.0,balanced,0.1,sigmoid,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'sigmoid'}",0.4740740740740741,0.5212962962962963,0.5199074074074075,0.4861111111111111,0.4800925925925926,0.4962962962962963,0.0202119258823547,53,Binary,Raw
0.0240702629089355,0.0013782712417164,0.003209114074707,0.0002965463666491,10.0,balanced,1.0,poly,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'poly'}",0.35,0.3379629629629629,0.3689814814814815,0.3412037037037037,0.3875,0.3571296296296296,0.0186260765332723,89,Binary,Raw
0.0254299640655517,0.0021221176231799,0.0031360149383544,0.0002756778925073,10.0,balanced,1.0,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'rbf'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,28,Binary,Raw
0.0245880603790283,0.0012214579278894,0.0035221576690673,0.0004053077978069,10.0,balanced,1.0,sigmoid,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'sigmoid'}",0.4699074074074074,0.4425925925925925,0.4652777777777778,0.4796296296296296,0.4435185185185185,0.4601851851851852,0.0147364827276539,66,Binary,Raw
0.7170964241027832,1.4011115498987123,0.0699279308319091,0.1323263911510994,0.01,,scale,poly,"{'C': 0.01, 'class_weight': None, 'gamma': 'scale', 'kernel': 'poly'}",0.4208333333333333,0.4875,0.4708333333333333,0.4319444444444444,0.6666666666666666,0.4955555555555556,0.0889773865015261,56,Binary,Reduced
0.0200532913208007,0.0133072028863245,0.0035117149353027,0.0002029925745589,0.01,,scale,rbf,"{'C': 0.01, 'class_weight': None, 'gamma': 'scale', 'kernel': 'rbf'}",0.9402777777777778,0.9625,0.9425925925925926,0.9625,0.959722222222222,0.9535185185185184,0.0099449789497018,31,Binary,Reduced
0.0159993648529052,0.000241255636495,0.0036551475524902,0.000177065079116,0.01,,scale,sigmoid,"{'C': 0.01, 'class_weight': None, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6967592592592593,0.7032407407407407,0.6967592592592593,0.6611111111111111,0.7152777777777778,0.6946296296296295,0.0180724042944531,33,Binary,Reduced
0.0119718551635742,0.0001935799479383,0.0035199165344238,0.0002602666844228,0.01,,auto,poly,"{'C': 0.01, 'class_weight': None, 'gamma': 'auto', 'kernel': 'poly'}",0.6222222222222222,0.6263888888888889,0.6222222222222222,0.6402777777777777,0.6125,0.6247222222222222,0.0090181572670821,44,Binary,Reduced
0.0130290508270263,0.0002238020051588,0.0032887458801269,0.0002418197270607,0.01,,auto,rbf,"{'C': 0.01, 'class_weight': None, 'gamma': 'auto', 'kernel': 'rbf'}",0.976388888888889,0.9824074074074074,0.9726851851851852,0.9800925925925926,0.973148148148148,0.9769444444444446,0.0038109473383808,27,Binary,Reduced
0.0157581329345703,0.0002499596393043,0.0035151004791259,0.0004631360426456,0.01,,auto,sigmoid,"{'C': 0.01, 'class_weight': None, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.6430555555555556,0.6717592592592592,0.6449074074074074,0.5990740740740741,0.6287037037037037,0.6375,0.0237206970336889,43,Binary,Reduced
0.0125483989715576,0.0003068487831029,0.0031529903411865,0.0002871737919556,0.01,,0.1,poly,"{'C': 0.01, 'class_weight': None, 'gamma': 0.1, 'kernel': 'poly'}",0.4527777777777778,0.4930555555555556,0.4888888888888889,0.4944444444444444,0.4902777777777777,0.4838888888888888,0.0156790731018556,58,Binary,Reduced
0.0125524520874023,0.0003268169806347,0.0031875610351562,0.0004791553556264,0.01,,0.1,rbf,"{'C': 0.01, 'class_weight': None, 'gamma': 0.1, 'kernel': 'rbf'}",0.9666666666666668,0.9773148148148147,0.9712962962962964,0.975,0.9703703703703704,0.9721296296296296,0.003708330443426,28,Binary,Reduced
0.0158479690551757,0.0002194969232259,0.0037495136260986,0.0004526197131273,0.01,,0.1,sigmoid,"{'C': 0.01, 'class_weight': None, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6472222222222223,0.686574074074074,0.6578703703703703,0.648611111111111,0.6787037037037037,0.6637962962962962,0.0160091494758783,39,Binary,Reduced
0.0112869262695312,0.0004241889168115,0.0034938812255859,0.0001449550138858,0.01,,1.0,poly,"{'C': 0.01, 'class_weight': None, 'gamma': 1.0, 'kernel': 'poly'}",0.4208333333333333,0.4097222222222222,0.4180555555555555,0.4027777777777778,0.4319444444444444,0.4166666666666667,0.009938079899999,80,Binary,Reduced
0.0164356708526611,0.0003469053543144,0.0035183906555175,0.0002344661886205,0.01,,1.0,rbf,"{'C': 0.01, 'class_weight': None, 'gamma': 1.0, 'kernel': 'rbf'}",0.9592592592592591,0.960648148148148,0.9495370370370372,0.9555555555555556,0.9476851851851852,0.9545370370370372,0.0051503459204345,30,Binary,Reduced
0.0156542778015136,0.0002327241548966,0.0031750202178955,0.000324712940683,0.01,,1.0,sigmoid,"{'C': 0.01, 'class_weight': None, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.725925925925926,0.7199074074074074,0.712037037037037,0.5916666666666667,0.5782407407407407,0.6655555555555556,0.0660948989355073,38,Binary,Reduced
0.0649733543395996,0.098911294251665,0.0038168907165527,0.0002939098842527,0.01,balanced,scale,poly,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'poly'}",0.5,0.5,0.5,0.4944444444444444,0.5,0.4988888888888889,0.0022222222222222,53,Binary,Reduced
0.0170112133026123,0.0003052467546783,0.00339937210083,0.0004593919068878,0.01,balanced,scale,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'rbf'}",0.9652777777777778,0.976388888888889,0.9657407407407408,0.974537037037037,0.9685185185185186,0.9700925925925926,0.0045605964281573,29,Binary,Reduced
0.0149407863616943,0.0006456871379898,0.0035859584808349,0.0003203123787803,0.01,balanced,scale,sigmoid,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.4680555555555555,0.4819444444444444,0.4861111111111111,0.4805555555555555,0.4819444444444444,0.4797222222222222,0.0061237243569579,59,Binary,Reduced
0.0135483741760253,0.0003883797526507,0.0032194137573242,0.000158834836748,0.01,balanced,auto,poly,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'poly'}",0.4583333333333333,0.4416666666666666,0.4486111111111111,0.4541666666666666,0.4583333333333333,0.4522222222222222,0.0063707471895442,62,Binary,Reduced
0.0161528587341308,0.0003043569815922,0.0037849903106689,0.0002151540090251,0.01,balanced,auto,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'rbf'}",0.9837962962962964,0.9824074074074074,0.9773148148148147,0.9796296296296296,0.9800925925925924,0.9806481481481482,0.0022566773346211,24,Binary,Reduced
0.0145099639892578,0.0007388792699941,0.0033105373382568,0.0004171849250902,0.01,balanced,auto,sigmoid,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4597222222222222,0.4708333333333333,0.4708333333333333,0.4708333333333333,0.474537037037037,0.4693518518518519,0.0050239481356483,61,Binary,Reduced
0.0137689113616943,0.0005196506286664,0.0031887531280517,0.0001040207555449,0.01,balanced,0.1,poly,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'poly'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,52,Binary,Reduced
0.015976333618164,0.0003570474237526,0.0033223152160644,0.0001492140272548,0.01,balanced,0.1,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.9773148148148147,0.9824074074074074,0.976851851851852,0.9805555555555556,0.9726851851851852,0.977962962962963,0.0033461687036282,26,Binary,Reduced
0.0142085552215576,0.0003993427930504,0.0034449577331542,0.000595406597023,0.01,balanced,0.1,sigmoid,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'sigmoid'}",0.4689814814814815,0.474537037037037,0.4740740740740741,0.4712962962962962,0.4768518518518518,0.4731481481481482,0.002731089111806,60,Binary,Reduced
0.0128783702850341,0.0004300138378705,0.0037594318389892,0.0003834423204197,0.01,balanced,1.0,poly,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'poly'}",0.4125,0.4180555555555555,0.424074074074074,0.4212962962962963,0.4111111111111111,0.4174074074074074,0.0049742133402086,79,Binary,Reduced
0.0167310237884521,0.0003953220465956,0.0037137985229492,0.0003202503247992,0.01,balanced,1.0,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'rbf'}",0.9361111111111112,0.9407407407407408,0.9328703703703703,0.9402777777777778,0.9296296296296296,0.935925925925926,0.0042693118086661,32,Binary,Reduced
0.0150004386901855,0.0004357757264314,0.003398847579956,0.0002292613717281,0.01,balanced,1.0,sigmoid,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'sigmoid'}",0.4657407407407407,0.4537037037037037,0.4472222222222222,0.4217592592592593,0.4097222222222222,0.4396296296296296,0.0207428074367153,64,Binary,Reduced
0.0125110149383544,0.0002351874753262,0.0031585216522216,0.0003167410483638,0.1,,scale,poly,"{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'kernel': 'poly'}",0.6583333333333333,0.6527777777777778,0.6611111111111111,0.7111111111111111,0.6152777777777778,0.6597222222222223,0.0305555555555555,40,Binary,Reduced
0.0220134735107421,0.0056246239891775,0.0035839080810546,0.0003461852546534,0.1,,scale,rbf,"{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'kernel': 'rbf'}",0.9791666666666669,0.9833333333333334,0.975,0.9833333333333334,0.9763888888888888,0.9794444444444445,0.0034471315683308,25,Binary,Reduced
0.025336742401123,0.002373155364433,0.0038272857666015,0.0002416083297892,0.1,,scale,sigmoid,"{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6893518518518519,0.7185185185185186,0.6856481481481481,0.674074074074074,0.6800925925925926,0.689537037037037,0.0153843087180578,34,Binary,Reduced
0.0237112998962402,0.0027020442625914,0.0034807205200195,0.0002270381101025,0.1,,auto,poly,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'kernel': 'poly'}",0.3958333333333333,0.4379629629629629,0.4476851851851852,0.4125,0.4282407407407407,0.4244444444444444,0.0184312759774351,71,Binary,Reduced
0.0241012096405029,0.0004581809228428,0.0035704612731933,0.0003401866905161,0.1,,auto,rbf,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'kernel': 'rbf'}",0.9888888888888888,0.9902777777777778,0.9875,0.9875,0.9888888888888888,0.9886111111111112,0.0010393492741038,21,Binary,Reduced
0.0252550601959228,0.0026102428526098,0.003421926498413,7.388077444422399e-05,0.1,,auto,sigmoid,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.6819444444444445,0.7157407407407408,0.674537037037037,0.6689814814814815,0.6666666666666666,0.6815740740740741,0.0178763662940567,35,Binary,Reduced
0.0244280815124511,0.0009006517789751,0.0034727096557617,0.0003613328263864,0.1,,0.1,poly,"{'C': 0.1, 'class_weight': None, 'gamma': 0.1, 'kernel': 'poly'}",0.4333333333333333,0.4513888888888889,0.449074074074074,0.4300925925925926,0.4324074074074074,0.4392592592592592,0.009050422691324,65,Binary,Reduced
0.0240212440490722,0.0007826075764517,0.0033663749694824,0.000417595830498,0.1,,0.1,rbf,"{'C': 0.1, 'class_weight': None, 'gamma': 0.1, 'kernel': 'rbf'}",0.9875,0.9902777777777778,0.9833333333333334,0.9847222222222224,0.9847222222222224,0.9861111111111112,0.0024845199749997,23,Binary,Reduced
0.025882863998413,0.0020847154044701,0.0034821033477783,0.0003576961134328,0.1,,0.1,sigmoid,"{'C': 0.1, 'class_weight': None, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6824074074074075,0.7078703703703704,0.673611111111111,0.6680555555555555,0.6634259259259259,0.6790740740740742,0.0157254828011049,36,Binary,Reduced
0.0240704536437988,0.0013361403579633,0.0033955574035644,0.000307891393596,0.1,,1.0,poly,"{'C': 0.1, 'class_weight': None, 'gamma': 1.0, 'kernel': 'poly'}",0.3847222222222222,0.3833333333333333,0.3837962962962963,0.3986111111111111,0.4125,0.3925925925925926,0.011468032744734,95,Binary,Reduced
0.0250357151031494,0.001637484868808,0.0036455631256103,0.0001495764973472,0.1,,1.0,rbf,"{'C': 0.1, 'class_weight': None, 'gamma': 1.0, 'kernel': 'rbf'}",0.9972222222222222,0.999074074074074,0.9972222222222222,0.9976851851851852,0.9972222222222222,0.9976851851851852,0.0007172191381865,5,Binary,Reduced
0.0243844985961914,0.00091153809291,0.0033011436462402,0.0002438744942218,0.1,,1.0,sigmoid,"{'C': 0.1, 'class_weight': None, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.6773148148148148,0.6986111111111111,0.674537037037037,0.6615740740740741,0.6578703703703703,0.6739814814814815,0.0143634958738261,37,Binary,Reduced
0.0243575572967529,0.0016839655974448,0.0034993648529052,0.0002611817196482,0.1,balanced,scale,poly,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'poly'}",0.4513888888888889,0.5,0.4986111111111111,0.5,0.4944444444444444,0.4888888888888889,0.0188602724408532,57,Binary,Reduced
0.0245412349700927,0.0010730861748091,0.0033702850341796,0.0002702273240179,0.1,balanced,scale,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'rbf'}",0.9888888888888888,0.9902777777777778,0.9847222222222224,0.9861111111111112,0.9902777777777778,0.9880555555555556,0.002256677334621,22,Binary,Reduced
0.0248075485229492,0.0004999809075736,0.0035122871398925,0.000375179785038,0.1,balanced,scale,sigmoid,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.4078703703703704,0.4263888888888889,0.3879629629629629,0.4101851851851852,0.3930555555555555,0.4050925925925926,0.0136051259201506,91,Binary,Reduced
0.0239651679992675,0.0020939116258075,0.0038766860961914,0.0002359076843785,0.1,balanced,auto,poly,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'poly'}",0.4976851851851852,0.5018518518518519,0.500462962962963,0.4958333333333333,0.4939814814814814,0.4979629629629629,0.0028926850651506,54,Binary,Reduced
0.0242307186126709,0.0004244480461371,0.0034077644348144,0.0002512972268606,0.1,balanced,auto,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'rbf'}",0.9953703703703703,0.9944444444444444,0.9930555555555556,0.9888888888888888,0.9944444444444444,0.9932407407407406,0.0022980877122205,18,Binary,Reduced
0.0250461101531982,0.0014017950069629,0.0034540653228759,0.0003236309495221,0.1,balanced,auto,sigmoid,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4375,0.4449074074074074,0.4175925925925926,0.4175925925925926,0.4287037037037037,0.4292592592592593,0.0108194751501172,69,Binary,Reduced
0.0241892337799072,0.0007701099470429,0.003428030014038,0.0002017040004597,0.1,balanced,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'poly'}",0.500462962962963,0.5009259259259259,0.500462962962963,0.5,0.5009259259259259,0.5005555555555555,0.0003464497580346,51,Binary,Reduced
0.0248032093048095,0.0006396777390807,0.0036338329315185,0.0001196563539291,0.1,balanced,0.1,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.9944444444444444,0.9930555555555556,0.9888888888888888,0.9888888888888888,0.9944444444444444,0.9919444444444444,0.0025458753860865,19,Binary,Reduced
0.0239913940429687,0.0014186669289035,0.0037362098693847,0.000675510067222,0.1,balanced,0.1,sigmoid,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'sigmoid'}",0.4217592592592593,0.4407407407407407,0.4171296296296296,0.4097222222222222,0.4273148148148148,0.4233333333333333,0.0104412261918596,73,Binary,Reduced
0.0244791984558105,0.0005046307381301,0.0034194469451904,0.0003692328548393,0.1,balanced,1.0,poly,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'poly'}",0.4083333333333333,0.4060185185185185,0.4101851851851851,0.4,0.4083333333333333,0.4065740740740741,0.0035428011980942,89,Binary,Reduced
0.0253016471862792,0.0027628053061537,0.0036410808563232,0.0002593989494964,0.1,balanced,1.0,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'rbf'}",0.9953703703703703,0.9981481481481482,0.9949074074074074,0.9949074074074074,0.9935185185185184,0.9953703703703703,0.0015214515486255,14,Binary,Reduced
0.0239820480346679,0.0013204183752476,0.0034421443939208,0.0002730628126948,0.1,balanced,1.0,sigmoid,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 1.0, 'kernel': 'sigmoid'}",0.437962962962963,0.4458333333333333,0.4199074074074074,0.3907407407407407,0.4222222222222223,0.4233333333333334,0.0189500643342339,72,Binary,Reduced
0.0242747783660888,0.0011162836232617,0.0032058238983154,0.000252197067813,1.0,,scale,poly,"{'C': 1, 'class_weight': None, 'gamma': 'scale', 'kernel': 'poly'}",0.4324074074074074,0.4476851851851852,0.412037037037037,0.4388888888888889,0.4212962962962963,0.4304629629629629,0.0126089218744808,68,Binary,Reduced
0.0243628025054931,0.0007643059919719,0.003474473953247,0.0002215276334476,1.0,,scale,rbf,"{'C': 1, 'class_weight': None, 'gamma': 'scale', 'kernel': 'rbf'}",0.9930555555555556,0.9944444444444444,0.9916666666666668,0.9875,0.9930555555555556,0.9919444444444444,0.0023895347964007,19,Binary,Reduced
0.0253360748291015,0.0031198898705752,0.0036257743835449,0.0003760193917067,1.0,,scale,sigmoid,"{'C': 1, 'class_weight': None, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6106481481481482,0.65,0.6138888888888889,0.5833333333333334,0.6231481481481481,0.6162037037037037,0.0214806832546457,46,Binary,Reduced
0.0240977764129638,0.0016319315795147,0.00335373878479,0.0002254851750509,1.0,,auto,poly,"{'C': 1, 'class_weight': None, 'gamma': 'auto', 'kernel': 'poly'}",0.4203703703703704,0.3912037037037037,0.4115740740740741,0.4083333333333333,0.4180555555555555,0.4099074074074074,0.0103048525599631,86,Binary,Reduced
0.0248863697052001,0.0013881793140308,0.0033977031707763,0.0004794322683644,1.0,,auto,rbf,"{'C': 1, 'class_weight': None, 'gamma': 'auto', 'kernel': 'rbf'}",0.9972222222222222,0.9972222222222222,0.9944444444444444,0.9902777777777778,0.9944444444444444,0.9947222222222224,0.0025458753860865,15,Binary,Reduced
0.0243505954742431,0.0024613256090923,0.0036780357360839,0.0004218635605045,1.0,,auto,sigmoid,"{'C': 1, 'class_weight': None, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.6157407407407407,0.6555555555555556,0.6148148148148148,0.6009259259259259,0.6166666666666667,0.6207407407407407,0.0183380091306328,45,Binary,Reduced
0.024113655090332,0.000896793818436,0.004044485092163,0.0002069026265893,1.0,,0.1,poly,"{'C': 1, 'class_weight': None, 'gamma': 0.1, 'kernel': 'poly'}",0.4416666666666666,0.4171296296296296,0.4310185185185184,0.4222222222222222,0.4162037037037037,0.4256481481481481,0.0095805372553687,70,Binary,Reduced
0.0239648818969726,0.0013289344665348,0.0031063556671142,0.0001508782393612,1.0,,0.1,rbf,"{'C': 1, 'class_weight': None, 'gamma': 0.1, 'kernel': 'rbf'}",0.9972222222222222,0.9972222222222222,0.9916666666666668,0.9888888888888888,0.9944444444444444,0.993888888888889,0.0032394177193584,17,Binary,Reduced
0.025289249420166,0.002801514820303,0.0036539554595947,0.0004461645657989,1.0,,0.1,sigmoid,"{'C': 1, 'class_weight': None, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6138888888888889,0.6486111111111111,0.6064814814814815,0.5935185185185186,0.6175925925925926,0.6160185185185185,0.0182564793917261,47,Binary,Reduced
0.0241544246673584,0.0014788630115245,0.0032068729400634,0.0003421939598569,1.0,,1.0,poly,"{'C': 1, 'class_weight': None, 'gamma': 1.0, 'kernel': 'poly'}",0.3847222222222222,0.4013888888888889,0.4083333333333333,0.425,0.4055555555555555,0.4050000000000001,0.0129278625313556,92,Binary,Reduced
0.0251788139343261,0.0018031223135114,0.0035716533660888,0.000278861105116,1.0,,1.0,rbf,"{'C': 1, 'class_weight': None, 'gamma': 1.0, 'kernel': 'rbf'}",0.9986111111111112,1.0,0.9995370370370372,0.9986111111111112,0.9986111111111112,0.999074074074074,0.0005856069741052,1,Binary,Reduced
0.0245510578155517,0.0010114729393034,0.0033359050750732,0.0001719340437105,1.0,,1.0,sigmoid,"{'C': 1, 'class_weight': None, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.6555555555555556,0.6675925925925926,0.6472222222222223,0.6439814814814815,0.6365740740740741,0.6501851851851852,0.0106243695851063,41,Binary,Reduced
0.023795461654663,0.0014253051317951,0.0034477710723876,0.0001994363077354,1.0,balanced,scale,poly,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'poly'}",0.4958333333333333,0.4967592592592593,0.4949074074074074,0.5,0.4921296296296296,0.495925925925926,0.0025593101779787,55,Binary,Reduced
0.0244722366333007,0.0012151457246073,0.0033890724182128,0.0003054017258716,1.0,balanced,scale,rbf,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'rbf'}",0.9962962962962962,0.9972222222222222,0.9930555555555556,0.9902777777777778,0.9958333333333332,0.9945370370370372,0.0025425055958788,16,Binary,Reduced
0.0248362064361572,0.0020759590898352,0.0036568641662597,0.0004722794871739,1.0,balanced,scale,sigmoid,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.3921296296296296,0.4148148148148148,0.3898148148148148,0.3944444444444445,0.399537037037037,0.3981481481481482,0.008934105672651,94,Binary,Reduced
0.0238348960876464,0.0013234347217203,0.0036396026611328,0.0002257291706921,1.0,balanced,auto,poly,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'poly'}",0.4347222222222222,0.4550925925925926,0.4550925925925926,0.4263888888888889,0.4032407407407407,0.4349074074074074,0.0194435625902321,67,Binary,Reduced
0.0248053550720214,0.0014107338689081,0.0030371665954589,0.0004132069090429,1.0,balanced,auto,rbf,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'rbf'}",0.9972222222222222,0.9972222222222222,0.9958333333333332,0.9944444444444444,0.9972222222222222,0.9963888888888888,0.0011111111111111,11,Binary,Reduced
0.0251554012298583,0.0017907393347041,0.0038219451904296,0.0002259934787075,1.0,balanced,auto,sigmoid,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.4324074074074074,0.4384259259259259,0.413425925925926,0.4050925925925926,0.4157407407407407,0.4210185185185185,0.0124246701358039,76,Binary,Reduced
