mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.3427110195159912,0.004681470619979103,0.005277061462402343,3.733595364337637e-05,5,sqrt,20,5,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 150}",0.6777777777777777,0.6763888888888888,0.6729166666666667,0.675,0.6694444444444444,0.6743055555555555,0.0029133579115837387,856,Multiclass,Reduced
0.4470991611480713,0.013554099318135764,0.00618438720703125,0.00034136749842519616,5,sqrt,20,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 200}",0.6770833333333333,0.6743055555555556,0.6763888888888889,0.6715277777777778,0.6708333333333333,0.6740277777777778,0.0025077041785094073,861,Multiclass,Reduced
0.6830456733703614,0.01028303830530314,0.00673832893371582,6.613657468947926e-05,5,sqrt,20,5,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 300}",0.6784722222222221,0.673611111111111,0.6749999999999999,0.6722222222222223,0.6701388888888888,0.6738888888888888,0.0027985335666124607,867,Multiclass,Reduced
0.11132478713989258,0.0027111686592068223,0.0046618938446044925,0.00028078836950766277,5,sqrt,20,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 50}",0.6812499999999999,0.6763888888888888,0.6784722222222221,0.6763888888888888,0.6777777777777777,0.6780555555555555,0.0017894581564895944,761,Multiclass,Reduced
0.22505502700805663,0.004096532196494912,0.00503387451171875,0.00020200544235249895,5,sqrt,20,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.6819444444444445,0.6756944444444445,0.6756944444444445,0.6763888888888889,0.6708333333333333,0.6761111111111111,0.0035300736186496973,810,Multiclass,Reduced
0.334199047088623,0.007499923835652936,0.005589962005615234,0.00027443716307362995,5,sqrt,20,10,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 150}",0.6777777777777777,0.6763888888888888,0.6729166666666667,0.675,0.6694444444444444,0.6743055555555555,0.0029133579115837387,856,Multiclass,Reduced
0.44731731414794923,0.006744101186520135,0.00781559944152832,0.0009561131644853973,5,sqrt,20,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 200}",0.6770833333333333,0.6743055555555556,0.6763888888888889,0.6715277777777778,0.6708333333333333,0.6740277777777778,0.0025077041785094073,861,Multiclass,Reduced
0.6677082538604736,0.018730813825691226,0.007956552505493163,0.0009809706798918167,5,sqrt,20,10,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 300}",0.6784722222222221,0.673611111111111,0.6749999999999999,0.6722222222222223,0.6701388888888888,0.6738888888888888,0.0027985335666124607,867,Multiclass,Reduced
0.11193828582763672,0.004794300524926181,0.004537439346313477,2.65909300504203e-05,5,sqrt,20,20,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 50}",0.6812499999999999,0.6763888888888888,0.6784722222222221,0.6763888888888888,0.6777777777777777,0.6780555555555555,0.0017894581564895944,761,Multiclass,Reduced
0.22844858169555665,0.00371540705552532,0.00512843132019043,0.0002325165455081301,5,sqrt,20,20,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100}",0.6819444444444445,0.6756944444444445,0.6756944444444445,0.6763888888888889,0.6708333333333333,0.6761111111111111,0.0035300736186496973,810,Multiclass,Reduced
0.33594970703125,0.007955172145779009,0.005630874633789062,0.00030170239514075664,5,sqrt,20,20,150,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 150}",0.6777777777777777,0.6763888888888888,0.6729166666666667,0.675,0.6694444444444444,0.6743055555555555,0.0029133579115837387,856,Multiclass,Reduced
0.4513708591461182,0.005351905770123961,0.005783748626708984,5.676313273199803e-05,5,sqrt,20,20,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 200}",0.6770833333333333,0.6743055555555556,0.6763888888888889,0.6715277777777778,0.6708333333333333,0.6740277777777778,0.0025077041785094073,861,Multiclass,Reduced
