mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.0134262561798095,0.0002922803068566,0.001976728439331,0.0001053600808324,balanced,gini,3,sqrt,20,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10}",0.8569444444444444,0.8981481481481481,0.8652777777777778,0.8592592592592592,0.8712962962962962,0.8701851851851851,0.014845454427089,914,Binary,Reduced
0.0132068634033203,0.0001228805378414,0.0019892215728759,9.486070957863364e-05,balanced,gini,3,sqrt,20,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20}",0.8569444444444444,0.8981481481481481,0.8652777777777778,0.8592592592592592,0.8712962962962962,0.8701851851851851,0.014845454427089,914,Binary,Reduced
0.0142553806304931,0.0012776505975803,0.0019822597503662,8.943975483190238e-05,balanced,gini,3,sqrt,20,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 50}",0.8837962962962963,0.8981481481481481,0.8773148148148149,0.8592592592592592,0.8712962962962962,0.8779629629629631,0.0129318409473696,903,Binary,Reduced
0.0177700996398925,0.001026249651948,0.0024946689605712,0.0009602756978141,balanced,gini,3,log2,1,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0189207553863525,0.0020148436287993,0.0024806976318359,0.0003361838385336,balanced,gini,3,log2,1,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0181702613830566,0.002471904804236,0.002253246307373,0.0001364452176814,balanced,gini,3,log2,1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0204467296600341,0.0069993224861667,0.0021876811981201,0.0001298975137362,balanced,gini,3,log2,1,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0201162815093994,0.0060740431936518,0.0026063919067382,0.0012202861565485,balanced,gini,3,log2,1,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 50}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0238244533538818,0.0065199670393537,0.0021601200103759,0.0001956122024919,balanced,gini,3,log2,2,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0173030853271484,0.000239496778113,0.0020348072052001,2.903879569075304e-05,balanced,gini,3,log2,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0184253215789794,0.0010269035621772,0.0020215511322021,6.42260887998294e-05,balanced,gini,3,log2,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0176372528076171,0.0010638275257556,0.0023060798645019,0.0005107989632317,balanced,gini,3,log2,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0219014167785644,0.0037863159632955,0.0022888660430908,0.0005432598732939,balanced,gini,3,log2,2,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 50}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0177287101745605,0.0010123308638007,0.0019683837890625,4.809961145757807e-05,balanced,gini,3,log2,5,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0171565532684326,0.0001047599841903,0.0020277023315429,9.147787510571668e-05,balanced,gini,3,log2,5,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0172686576843261,0.0004337034619278,0.002042007446289,0.0001635913836534,balanced,gini,3,log2,5,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0183305740356445,0.0008674304104164,0.0020239830017089,6.404428966246807e-05,balanced,gini,3,log2,5,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0171005249023437,0.0003531118534435,0.0020507335662841,0.0002090776572624,balanced,gini,3,log2,5,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 50}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0178702354431152,0.0005555747045414,0.0022631168365478,0.0004098963159965,balanced,gini,3,log2,10,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0267778396606445,0.0071432205001614,0.0033236503601074,0.0014620977062268,balanced,gini,3,log2,10,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0335551738739013,0.0028600212354209,0.0050987720489501,0.0015122352876509,balanced,gini,3,log2,10,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0320064067840576,0.0092043057459162,0.0033038139343261,0.0014943040164901,balanced,gini,3,log2,10,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0203700542449951,0.0060297818484404,0.0021803379058837,0.0001537193134303,balanced,gini,3,log2,10,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 50}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0181470870971679,0.0013938759624636,0.0020633697509765,8.371182903019703e-05,balanced,gini,3,log2,20,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0172654628753662,0.0002161807190922,0.0020464420318603,4.567582294222954e-05,balanced,gini,3,log2,20,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0179012298583984,0.0013793569564053,0.0020471096038818,5.380519438486289e-05,balanced,gini,3,log2,20,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0208893775939941,0.0048442973082386,0.0032403469085693,0.0021662505690665,balanced,gini,3,log2,20,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0203691959381103,0.0016517931440577,0.0020637512207031,6.147779208832345e-05,balanced,gini,3,log2,20,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 50}",0.9157407407407409,0.9180555555555556,0.9180555555555556,0.9037037037037036,0.9013888888888888,0.9113888888888888,0.0073060190905848,801,Binary,Reduced
0.0276234149932861,0.0092453876061305,0.003249168395996,0.0015405098818398,balanced,gini,5,sqrt,1,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9851851851851852,0.9513888888888888,0.9861111111111112,0.9879629629629628,0.976851851851852,0.9775,0.0136007140940581,587,Binary,Reduced
0.030104637145996,0.0092855515095185,0.0023579597473144,0.0005504696837693,balanced,gini,5,sqrt,1,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9851851851851852,0.9513888888888888,0.988425925925926,0.9879629629629628,0.976851851851852,0.977962962962963,0.0139215664965341,578,Binary,Reduced
0.0191907405853271,0.0001894479130359,0.0020217418670654,3.069416751022985e-05,balanced,gini,5,sqrt,1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9851851851851852,0.9805555555555556,0.988425925925926,0.9879629629629628,0.976851851851852,0.9837962962962964,0.0044598498439971,337,Binary,Reduced
0.0192008018493652,8.548720826624303e-05,0.0020430564880371,6.592804420038097e-05,balanced,gini,5,sqrt,1,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9842592592592592,0.9805555555555556,0.9916666666666668,0.9893518518518518,0.986574074074074,0.9864814814814814,0.0038778502946984,226,Binary,Reduced
0.0320397853851318,0.0108631686552643,0.0021183967590332,9.354852364938178e-05,balanced,gini,5,sqrt,1,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 50}",0.9703703703703704,0.9638888888888888,0.9625,0.9712962962962964,0.9638888888888888,0.9663888888888889,0.0036758209706072,682,Binary,Reduced
0.0273535728454589,0.010113220109831,0.0028620719909667,0.0016884033664419,balanced,gini,5,sqrt,2,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9851851851851852,0.9513888888888888,0.988425925925926,0.9893518518518518,0.976851851851852,0.9782407407407406,0.014130612557433,572,Binary,Reduced
0.0303321838378906,0.007313581146038,0.00335373878479,0.001512075264296,balanced,gini,5,sqrt,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9851851851851852,0.9513888888888888,0.988425925925926,0.9893518518518518,0.976851851851852,0.9782407407407406,0.014130612557433,572,Binary,Reduced
0.0206314086914062,0.0020788444149055,0.0020748615264892,0.0001682139707502,balanced,gini,5,sqrt,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9851851851851852,0.9805555555555556,0.988425925925926,0.9888888888888888,0.976851851851852,0.9839814814814816,0.0046444208162905,329,Binary,Reduced
0.0377617835998535,0.0076427611318018,0.0034579277038574,0.0015280248453286,balanced,gini,5,sqrt,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.986574074074074,0.9805555555555556,0.9916666666666668,0.9907407407407408,0.9879629629629628,0.9875,0.0039283710065919,182,Binary,Reduced
0.027094554901123,0.010199958572485,0.0027516365051269,0.0012519638177928,balanced,gini,5,sqrt,2,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 50}",0.9703703703703704,0.9638888888888888,0.9625,0.9712962962962964,0.9638888888888888,0.9663888888888889,0.0036758209706072,682,Binary,Reduced
0.0195065975189209,0.0009488200575331,0.0020085334777832,8.04261319397939e-05,balanced,gini,5,sqrt,5,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.976851851851852,0.9805555555555556,0.9879629629629628,0.9893518518518518,0.973148148148148,0.981574074074074,0.0062553132422424,432,Binary,Reduced
0.0187397480010986,0.0001585804684462,0.0021334648132324,4.984912302743671e-05,balanced,gini,5,sqrt,5,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.976851851851852,0.9805555555555556,0.9879629629629628,0.9893518518518518,0.973148148148148,0.981574074074074,0.0062553132422424,432,Binary,Reduced
0.0188125133514404,0.0002449607949367,0.0021035194396972,8.072296806136953e-05,balanced,gini,5,sqrt,5,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.976851851851852,0.9805555555555556,0.9879629629629628,0.9893518518518518,0.973148148148148,0.981574074074074,0.0062553132422424,432,Binary,Reduced
0.0190044403076171,0.0001420319809495,0.002180004119873,6.362330114799799e-05,balanced,gini,5,sqrt,5,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.986574074074074,0.9805555555555556,0.9912037037037036,0.9893518518518518,0.9879629629629628,0.9871296296296296,0.0036265103754751,201,Binary,Reduced
0.021720266342163,0.0042176080399353,0.0020787239074707,5.529284105853361e-05,balanced,gini,5,sqrt,5,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 50}",0.9703703703703704,0.9638888888888888,0.9629629629629628,0.9712962962962964,0.962962962962963,0.9662962962962964,0.0037313780888166,685,Binary,Reduced
0.0194313049316406,0.0007374092383775,0.0021273612976074,0.0002288458418359,balanced,gini,5,sqrt,10,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.986574074074074,0.9736111111111112,0.9912037037037036,0.9893518518518518,0.9879629629629628,0.9857407407407408,0.0062553132422423,248,Binary,Reduced
0.029315710067749,0.0104051919259847,0.0020421028137207,4.47329169969132e-05,balanced,gini,5,sqrt,10,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5}",0.986574074074074,0.9736111111111112,0.9912037037037036,0.9893518518518518,0.9879629629629628,0.9857407407407408,0.0062553132422423,248,Binary,Reduced
0.0188445568084716,0.0001141976114553,0.0021497726440429,4.139358526371666e-05,balanced,gini,5,sqrt,10,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.986574074074074,0.9736111111111112,0.9912037037037036,0.9893518518518518,0.9879629629629628,0.9857407407407408,0.0062553132422423,248,Binary,Reduced
0.0188335418701171,0.0001074013221312,0.0021479606628417,6.380793898022179e-05,balanced,gini,5,sqrt,10,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.986574074074074,0.9736111111111112,0.9912037037037036,0.9893518518518518,0.9879629629629628,0.9857407407407408,0.0062553132422423,248,Binary,Reduced
0.0184995174407959,0.0001421994125259,0.0021204948425292,4.113421864066893e-05,balanced,gini,5,sqrt,10,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 50}",0.962037037037037,0.9736111111111112,0.961574074074074,0.9708333333333334,0.962962962962963,0.9662037037037036,0.0050119883713794,686,Binary,Reduced
0.0197629451751709,0.0010133696728661,0.0020250797271728,5.196986914260464e-05,balanced,gini,5,sqrt,20,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9657407407407408,0.974074074074074,0.9675925925925926,0.9777777777777776,0.9879629629629628,0.9746296296296296,0.0079565003922002,619,Binary,Reduced
0.0192775726318359,0.0010084646746597,0.0021368503570556,0.0001351510451707,balanced,gini,5,sqrt,20,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9657407407407408,0.974074074074074,0.9675925925925926,0.9777777777777776,0.9879629629629628,0.9746296296296296,0.0079565003922002,619,Binary,Reduced
0.0281644821166992,0.0106686935082489,0.0029535770416259,0.0017248689217011,balanced,gini,5,sqrt,20,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9657407407407408,0.974074074074074,0.9675925925925926,0.9777777777777776,0.9879629629629628,0.9746296296296296,0.0079565003922002,619,Binary,Reduced
0.0356287002563476,0.0072046609926183,0.0049812316894531,0.0019163015494246,balanced,gini,5,sqrt,20,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20}",0.9657407407407408,0.974074074074074,0.9675925925925926,0.9777777777777776,0.9879629629629628,0.9746296296296296,0.0079565003922002,619,Binary,Reduced
0.0369275093078613,0.0008129991240098,0.0047026634216308,0.0013913753471008,balanced,gini,5,sqrt,20,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 50}",0.962037037037037,0.9736111111111112,0.961574074074074,0.9777777777777776,0.962962962962963,0.9675925925925926,0.0067598934253496,667,Binary,Reduced
0.0278186798095703,0.0013410027995219,0.0020721912384033,6.094374367741268e-05,balanced,gini,5,log2,1,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8958333333333333,0.9402777777777778,0.9791666666666669,0.9578703703703704,0.974074074074074,0.9494444444444444,0.0300639464793788,784,Binary,Reduced
0.0295612335205078,0.0068905821140632,0.0026036739349365,0.0010760066312778,balanced,gini,5,log2,1,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8958333333333333,0.9402777777777778,0.9791666666666669,0.9578703703703704,0.975462962962963,0.949722222222222,0.0302957529608075,781,Binary,Reduced
0.0263025283813476,0.0010481607834514,0.0020898818969726,6.199957681088412e-05,balanced,gini,5,log2,1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9111111111111112,0.9402777777777778,0.9791666666666669,0.9578703703703704,0.975462962962963,0.9527777777777778,0.0250171409001968,772,Binary,Reduced
0.0263364791870117,0.0018693868292352,0.0021422386169433,8.462985087607207e-05,balanced,gini,5,log2,1,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9111111111111112,0.9462962962962964,0.977777777777778,0.9578703703703704,0.974074074074074,0.953425925925926,0.0240020289494447,769,Binary,Reduced
0.0295481204986572,0.004908482512674,0.0028294086456298,0.0014720138206465,balanced,gini,5,log2,1,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 50}",0.9532407407407408,0.960648148148148,0.9523148148148148,0.9564814814814816,0.951851851851852,0.9549074074074074,0.0032945271990105,762,Binary,Reduced
0.0310827255249023,0.0081140162543801,0.0027268886566162,0.0011952987060834,balanced,gini,5,log2,2,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8958333333333333,0.9402777777777778,0.9791666666666669,0.9578703703703704,0.975462962962963,0.949722222222222,0.0302957529608075,781,Binary,Reduced
0.0256282329559326,0.0007762015927522,0.0021045207977294,4.7490443502761305e-05,balanced,gini,5,log2,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8958333333333333,0.9402777777777778,0.9791666666666669,0.9578703703703704,0.975462962962963,0.949722222222222,0.0302957529608075,781,Binary,Reduced
0.0319628238677978,0.0068990219330077,0.0032915115356445,0.0014109027385706,balanced,gini,5,log2,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9111111111111112,0.9402777777777778,0.9791666666666669,0.9578703703703704,0.975462962962963,0.9527777777777778,0.0250171409001968,772,Binary,Reduced
0.0256279468536376,0.0007876132352599,0.0021092414855957,8.048714614211871e-05,balanced,gini,5,log2,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9111111111111112,0.9462962962962964,0.977777777777778,0.9578703703703704,0.974074074074074,0.953425925925926,0.0240020289494447,769,Binary,Reduced
0.025137186050415,0.0001122443677592,0.002145767211914,4.834315176985527e-05,balanced,gini,5,log2,2,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 50}",0.9532407407407408,0.960648148148148,0.9523148148148148,0.9564814814814816,0.9587962962962964,0.9562962962962964,0.0031752644813855,758,Binary,Reduced
0.0253746509552001,0.0003076225409321,0.0021659851074218,7.438268406677297e-05,balanced,gini,5,log2,5,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9111111111111112,0.9398148148148148,0.9787037037037036,0.9569444444444444,0.975,0.9523148148148148,0.0248451997499976,778,Binary,Reduced
0.0321504116058349,0.0089626540470705,0.003398847579956,0.0016238683324747,balanced,gini,5,log2,5,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9111111111111112,0.9398148148148148,0.9787037037037036,0.9569444444444444,0.975,0.9523148148148148,0.0248451997499976,778,Binary,Reduced
0.0289441585540771,0.003041374014627,0.0028529644012451,0.0012662578081387,balanced,gini,5,log2,5,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9111111111111112,0.9398148148148148,0.9787037037037036,0.9569444444444444,0.975,0.9523148148148148,0.0248451997499976,778,Binary,Reduced
0.0382701873779296,0.0111703591723769,0.0028911590576171,0.0012579827553779,balanced,gini,5,log2,5,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9111111111111112,0.9462962962962964,0.9773148148148147,0.9569444444444444,0.9736111111111112,0.9530555555555555,0.0237957558664673,771,Binary,Reduced
0.0255159854888916,0.0003351196621214,0.0020473957061767,5.506645487832459e-05,balanced,gini,5,log2,5,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 50}",0.9532407407407408,0.960648148148148,0.9773148148148147,0.9555555555555556,0.9560185185185186,0.9605555555555554,0.0087174831821776,740,Binary,Reduced
0.0253015995025634,0.0002565760832966,0.0020590782165527,4.284710226706435e-05,balanced,gini,5,log2,10,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9087962962962964,0.9462962962962964,0.975925925925926,0.9592592592592591,0.9717592592592592,0.9524074074074074,0.0241405776590356,774,Binary,Reduced
